Periodo,FechaNotificacion,UsuarioID,Rol,Actividad,TipoNotificacion,DiasAntes,MinutosAntes,HorasDespues,EstadoNotificacion,RespuestaRecibida,TiempoRespuesta,ExitoEntrega,Efectividad
2023-1,2023-02-22,9328,Estudiante,Cierre de Ciclo,Asistencia,1,0,0,Enviada,1,4,Éxito,Media
2023-1,2023-01-21,7539,Docente,Examen Parcial,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-07-03,6109,Estudiante,Examen Final,Preparación,3,0,0,Fallida,0,0,Fallo,Nula
2022-1,2022-05-28,10034,Docente,Segunda Práctica Calificada,Recordatorio,5,0,0,Enviada,1,7,Éxito,Media
2022-1,2022-04-01,2240,Estudiante,Examen Final,Asistencia,5,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-12-03,10894,Estudiante,Examen Final,Asistencia,7,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-02-13,10619,Estudiante,Primera Práctica Calificada,Recordatorio,5,0,0,Enviada,1,3,Éxito,Alta
2021-2,2021-11-07,5641,Estudiante,Segunda Práctica Calificada,Recordatorio,1,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-05-21,2988,Estudiante,Examen Parcial,Justificación,5,0,0,Enviada,1,13,Éxito,Alta
2020-2,2020-12-01,108,Estudiante,Primera Práctica Calificada,Justificación,5,0,0,Enviada,1,14,Éxito,Baja
2021-1,2021-06-10,11845,Docente,Primera Práctica Calificada,Seguimiento,3,0,0,Enviada,1,13,Éxito,Media
2023-2,2023-10-16,12669,Estudiante,Segunda Práctica Calificada,Preparación,1,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-02-01,4328,Estudiante,Examen Final,Preparación,7,0,0,Enviada,1,26,Éxito,Media
2023-2,2023-08-07,7234,Docente,Cuarta Práctica Calificada,Seguimiento,1,0,0,Enviada,1,12,Éxito,Alta
2022-1,2022-01-10,12027,Docente,Inicio de Ciclo,Recordatorio,1,15,0,Enviada,0,0,Éxito,Nula
2023-2,2023-10-09,12322,Estudiante,Examen Sustitutorio,Seguimiento,0,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-09-15,12391,Estudiante,Examen Parcial,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-08-14,8800,Docente,Cierre de Ciclo,Recordatorio,1,10,0,Enviada,1,30,Éxito,Baja
2022-2,2022-12-10,7502,Estudiante,Examen Final,Asistencia,3,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-11-25,1726,Estudiante,Examen Sustitutorio,Asistencia,0,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-01-05,7082,Docente,Segunda Práctica Calificada,Recordatorio,3,0,0,Enviada,1,24,Éxito,Baja
2022-2,2022-10-06,9725,Docente,Examen Parcial,Justificación,5,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-08-14,7259,Docente,Examen Parcial,Justificación,3,0,0,Enviada,1,9,Éxito,Media
2021-1,2021-04-11,10927,Docente,Examen Final,Asistencia,7,0,0,Enviada,1,20,Éxito,Alta
2020-2,2020-07-29,11375,Estudiante,Examen Sustitutorio,Seguimiento,2,0,0,Enviada,1,11,Éxito,Alta
2020-1,2020-05-23,5594,Docente,Inicio de Ciclo,Justificación,2,0,0,Enviada,1,30,Éxito,Media
2021-2,2021-07-13,9664,Docente,Primera Práctica Calificada,Seguimiento,1,0,0,Enviada,1,22,Éxito,Media
2022-1,2022-05-03,10391,Docente,Cierre de Ciclo,Preparación,0,10,0,Enviada,1,17,Éxito,Media
2024-1,2024-02-14,10612,Docente,Inicio de Ciclo,Preparación,0,10,1,Enviada,1,24,Éxito,Baja
2021-1,2021-03-10,3087,Estudiante,Tercera Práctica Calificada,Seguimiento,1,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-03-26,3564,Docente,Primera Práctica Calificada,Preparación,1,0,0,Enviada,1,4,Éxito,Alta
2022-1,2022-03-06,9396,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-09-23,3460,Estudiante,Tercera Práctica Calificada,Justificación,1,0,0,Enviada,1,11,Éxito,Alta
2022-1,2022-01-28,10910,Estudiante,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,7,Éxito,Baja
2022-2,2022-09-22,11914,Estudiante,Cuarta Práctica Calificada,Preparación,3,0,0,Enviada,1,20,Éxito,Alta
2022-2,2022-10-12,7148,Estudiante,Primera Práctica Calificada,Preparación,5,0,0,Enviada,1,21,Éxito,Alta
2023-1,2023-05-01,3536,Estudiante,Tercera Práctica Calificada,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-03-04,5510,Estudiante,Examen Sustitutorio,Asistencia,0,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-03-09,2603,Estudiante,Cuarta Práctica Calificada,Asistencia,5,0,0,Enviada,1,24,Éxito,Media
2024-1,2024-05-06,4511,Estudiante,Cierre de Ciclo,Preparación,2,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-10-18,8244,Docente,Cierre de Ciclo,Preparación,2,10,0,Enviada,1,14,Éxito,Media
2021-2,2021-10-08,2827,Estudiante,Primera Práctica Calificada,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-11-10,1444,Docente,Primera Práctica Calificada,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-01-22,12047,Docente,Examen Parcial,Preparación,5,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-11-21,5098,Docente,Tercera Práctica Calificada,Recordatorio,5,0,0,Enviada,1,18,Éxito,Media
2024-1,2024-02-17,7124,Estudiante,Primera Práctica Calificada,Asistencia,3,0,0,Enviada,1,1,Éxito,Media
2020-1,2020-01-04,6380,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-08-20,8709,Estudiante,Segunda Práctica Calificada,Recordatorio,3,0,0,Enviada,1,5,Éxito,Media
2020-2,2020-12-03,4073,Estudiante,Cuarta Práctica Calificada,Seguimiento,1,0,0,Enviada,1,5,Éxito,Media
2024-1,2024-04-15,9585,Estudiante,Tercera Práctica Calificada,Justificación,5,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-04-26,11867,Estudiante,Cuarta Práctica Calificada,Seguimiento,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-02-06,10782,Docente,Segunda Práctica Calificada,Preparación,5,0,0,Enviada,1,26,Éxito,Media
2022-2,2022-12-27,12976,Estudiante,Inicio de Ciclo,Preparación,1,15,0,Fallida,0,0,Fallo,Nula
2022-1,2022-03-31,2228,Docente,Examen Final,Preparación,7,0,0,Enviada,1,1,Éxito,Media
2022-1,2022-05-25,5296,Docente,Primera Práctica Calificada,Seguimiento,1,0,0,Enviada,1,10,Éxito,Alta
2023-1,2023-01-31,7455,Docente,Segunda Práctica Calificada,Justificación,3,0,0,Enviada,1,13,Éxito,Baja
2023-1,2023-06-13,6138,Docente,Primera Práctica Calificada,Justificación,5,0,0,Enviada,1,20,Éxito,Media
2022-1,2022-06-30,7960,Docente,Examen Sustitutorio,Justificación,1,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-06-12,7608,Docente,Cuarta Práctica Calificada,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-07-02,404,Estudiante,Cierre de Ciclo,Justificación,2,0,0,Enviada,1,5,Éxito,Alta
2023-1,2023-04-21,5309,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-12-06,11337,Docente,Inicio de Ciclo,Asistencia,2,10,0,Fallida,0,0,Fallo,Nula
2023-2,2023-12-04,1938,Docente,Inicio de Ciclo,Seguimiento,1,10,0,Enviada,1,5,Éxito,Baja
2021-1,2021-01-20,3570,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-03-31,7536,Estudiante,Examen Final,Preparación,5,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-04-07,10898,Docente,Cuarta Práctica Calificada,Justificación,1,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-12-24,9712,Estudiante,Primera Práctica Calificada,Seguimiento,3,0,0,Enviada,1,11,Éxito,Baja
2020-2,2020-12-04,4988,Docente,Primera Práctica Calificada,Justificación,1,0,0,Enviada,1,7,Éxito,Alta
2022-1,2022-01-23,7246,Estudiante,Inicio de Ciclo,Justificación,1,10,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-07-07,1980,Docente,Primera Práctica Calificada,Asistencia,5,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-07-28,2767,Docente,Primera Práctica Calificada,Preparación,3,0,0,Enviada,1,6,Éxito,Media
2021-2,2021-10-17,8091,Estudiante,Examen Parcial,Recordatorio,3,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-09-03,8942,Estudiante,Examen Final,Seguimiento,3,0,0,Enviada,1,5,Éxito,Baja
2023-1,2023-01-03,5016,Docente,Inicio de Ciclo,Asistencia,1,15,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-12-03,5911,Docente,Examen Sustitutorio,Asistencia,0,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-02-11,2213,Docente,Segunda Práctica Calificada,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-05-15,12818,Docente,Cuarta Práctica Calificada,Seguimiento,1,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-12-21,8913,Estudiante,Examen Final,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-04-08,317,Docente,Cuarta Práctica Calificada,Seguimiento,5,0,0,Enviada,1,1,Éxito,Alta
2023-2,2023-10-11,5922,Docente,Tercera Práctica Calificada,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-01-24,6750,Estudiante,Cuarta Práctica Calificada,Preparación,3,0,0,Enviada,1,19,Éxito,Baja
2021-1,2021-05-08,10974,Estudiante,Segunda Práctica Calificada,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-06-10,8360,Estudiante,Examen Sustitutorio,Preparación,1,0,0,Enviada,1,13,Éxito,Baja
2024-1,2024-05-30,5421,Estudiante,Examen Sustitutorio,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-02-24,12489,Docente,Segunda Práctica Calificada,Recordatorio,1,0,0,Enviada,1,25,Éxito,Alta
2024-1,2024-04-10,3827,Estudiante,Tercera Práctica Calificada,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-01-09,4101,Docente,Primera Práctica Calificada,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-04-27,10224,Docente,Examen Parcial,Seguimiento,7,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-04-02,9440,Estudiante,Tercera Práctica Calificada,Asistencia,3,0,0,Enviada,1,24,Éxito,Baja
2020-1,2020-01-07,2003,Estudiante,Cierre de Ciclo,Preparación,2,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-07-16,6796,Estudiante,Examen Parcial,Asistencia,3,0,0,Enviada,1,6,Éxito,Media
2022-2,2022-11-30,10388,Estudiante,Tercera Práctica Calificada,Asistencia,5,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-10-25,11724,Estudiante,Examen Parcial,Seguimiento,3,0,0,Enviada,1,5,Éxito,Alta
2024-1,2024-05-24,7448,Docente,Inicio de Ciclo,Seguimiento,0,15,1,Pendiente,0,0,Fallo,Nula
2020-2,2020-07-27,8995,Docente,Cierre de Ciclo,Asistencia,0,0,0,Enviada,1,7,Éxito,Baja
2020-1,2020-03-26,170,Estudiante,Examen Sustitutorio,Asistencia,1,0,0,Enviada,1,30,Éxito,Baja
2023-2,2023-09-03,8476,Estudiante,Cuarta Práctica Calificada,Seguimiento,3,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-06-08,4868,Docente,Examen Final,Preparación,5,0,0,Enviada,1,8,Éxito,Baja
2021-2,2021-07-08,6042,Docente,Examen Final,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-10-13,11403,Docente,Cuarta Práctica Calificada,Recordatorio,5,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-10-16,668,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,23,Éxito,Media
2021-1,2021-05-22,2615,Docente,Examen Final,Asistencia,7,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-11-23,8501,Estudiante,Primera Práctica Calificada,Recordatorio,1,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-06-08,5147,Estudiante,Primera Práctica Calificada,Asistencia,5,0,0,Enviada,1,26,Éxito,Alta
2021-2,2021-10-13,9590,Estudiante,Cierre de Ciclo,Asistencia,0,10,0,Enviada,1,23,Éxito,Media
2020-1,2020-03-04,12869,Estudiante,Examen Final,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-01-25,11086,Estudiante,Examen Parcial,Asistencia,3,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-11-06,4350,Docente,Segunda Práctica Calificada,Asistencia,3,0,0,Enviada,1,2,Éxito,Alta
2021-2,2021-08-29,9560,Docente,Cuarta Práctica Calificada,Seguimiento,5,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-06-10,11207,Estudiante,Segunda Práctica Calificada,Seguimiento,3,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-03-02,3920,Estudiante,Inicio de Ciclo,Justificación,0,0,2,Pendiente,0,0,Fallo,Nula
2020-2,2020-07-17,5647,Estudiante,Tercera Práctica Calificada,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-07-09,9375,Estudiante,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,9,Éxito,Baja
2022-1,2022-04-04,8718,Estudiante,Examen Sustitutorio,Recordatorio,2,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-10-08,8565,Docente,Tercera Práctica Calificada,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-12-02,2851,Docente,Cierre de Ciclo,Justificación,2,15,0,Enviada,1,17,Éxito,Baja
2023-1,2023-01-10,10763,Estudiante,Cierre de Ciclo,Asistencia,0,0,0,Enviada,1,15,Éxito,Alta
2021-2,2021-08-11,6781,Estudiante,Tercera Práctica Calificada,Justificación,5,0,0,Enviada,1,14,Éxito,Baja
2021-1,2021-06-02,8718,Docente,Examen Sustitutorio,Justificación,2,0,0,Enviada,1,6,Éxito,Baja
2022-1,2022-01-04,2107,Docente,Examen Parcial,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-10-14,5580,Docente,Examen Sustitutorio,Recordatorio,0,0,0,Enviada,1,19,Éxito,Media
2021-1,2021-02-05,817,Estudiante,Inicio de Ciclo,Recordatorio,2,15,0,Enviada,1,18,Éxito,Alta
2020-1,2020-04-06,6078,Estudiante,Examen Sustitutorio,Preparación,0,0,0,Enviada,1,29,Éxito,Alta
2020-2,2020-09-06,5800,Estudiante,Examen Sustitutorio,Seguimiento,1,0,0,Fallida,0,0,Fallo,Nula
2020-1,2020-05-09,5602,Docente,Cuarta Práctica Calificada,Recordatorio,5,0,0,Enviada,1,4,Éxito,Baja
2020-1,2020-06-16,2602,Docente,Examen Final,Asistencia,5,0,0,Enviada,1,28,Éxito,Baja
2021-2,2021-09-28,5794,Docente,Examen Sustitutorio,Justificación,0,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-12-09,11395,Estudiante,Segunda Práctica Calificada,Seguimiento,3,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-02-15,7804,Estudiante,Examen Sustitutorio,Recordatorio,2,0,0,Enviada,1,29,Éxito,Alta
2020-1,2020-05-07,7430,Estudiante,Segunda Práctica Calificada,Asistencia,5,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-06-27,8746,Docente,Cuarta Práctica Calificada,Seguimiento,3,0,0,Enviada,1,16,Éxito,Media
2020-1,2020-06-08,12341,Docente,Cierre de Ciclo,Recordatorio,2,10,0,Fallida,0,0,Fallo,Nula
2022-1,2022-03-21,8314,Docente,Examen Parcial,Asistencia,3,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-08-04,5728,Estudiante,Examen Final,Asistencia,7,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-03-17,2104,Estudiante,Examen Parcial,Justificación,7,0,0,Enviada,1,4,Éxito,Alta
2020-2,2020-12-23,9862,Estudiante,Examen Parcial,Seguimiento,7,0,0,Enviada,1,1,Éxito,Baja
2024-1,2024-04-17,5778,Estudiante,Examen Parcial,Justificación,3,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-05-26,11744,Estudiante,Examen Sustitutorio,Recordatorio,2,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-04-07,7001,Docente,Cierre de Ciclo,Asistencia,2,10,0,Enviada,1,12,Éxito,Media
2022-1,2022-04-19,2761,Estudiante,Inicio de Ciclo,Seguimiento,2,0,0,Enviada,1,27,Éxito,Baja
2021-1,2021-04-20,2887,Docente,Inicio de Ciclo,Recordatorio,0,0,1,Enviada,1,26,Éxito,Alta
2021-1,2021-04-30,4939,Docente,Cuarta Práctica Calificada,Preparación,3,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-05-29,8481,Docente,Examen Final,Preparación,7,0,0,Enviada,1,30,Éxito,Alta
2022-2,2022-08-07,314,Estudiante,Primera Práctica Calificada,Preparación,5,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-06-13,10790,Docente,Tercera Práctica Calificada,Seguimiento,5,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-04-05,2575,Estudiante,Inicio de Ciclo,Recordatorio,1,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-12-07,584,Estudiante,Segunda Práctica Calificada,Asistencia,5,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-12-12,5186,Docente,Primera Práctica Calificada,Justificación,1,0,0,Enviada,1,10,Éxito,Media
2021-2,2021-09-25,7588,Estudiante,Inicio de Ciclo,Preparación,0,0,2,Enviada,1,20,Éxito,Alta
2020-2,2020-08-22,1409,Estudiante,Segunda Práctica Calificada,Recordatorio,1,0,0,Enviada,1,16,Éxito,Media
2020-2,2020-11-04,7608,Docente,Examen Final,Preparación,7,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-03-13,9176,Estudiante,Inicio de Ciclo,Justificación,1,15,0,Enviada,1,14,Éxito,Alta
2020-1,2020-06-24,6483,Docente,Cierre de Ciclo,Recordatorio,0,15,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-03-11,11865,Estudiante,Examen Final,Asistencia,5,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-09-29,11088,Estudiante,Cuarta Práctica Calificada,Seguimiento,3,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-12-28,12269,Estudiante,Examen Parcial,Asistencia,3,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-09-25,6806,Estudiante,Examen Final,Recordatorio,7,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-02-21,10423,Docente,Segunda Práctica Calificada,Recordatorio,3,0,0,Enviada,1,12,Éxito,Alta
2022-1,2022-06-27,3416,Docente,Cierre de Ciclo,Justificación,0,10,0,Enviada,1,20,Éxito,Alta
2024-1,2024-02-07,1543,Estudiante,Segunda Práctica Calificada,Preparación,5,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-10-30,7136,Docente,Inicio de Ciclo,Asistencia,1,15,0,Enviada,1,2,Éxito,Media
2023-1,2023-02-23,3584,Docente,Segunda Práctica Calificada,Justificación,5,0,0,Enviada,1,16,Éxito,Media
2023-1,2023-03-24,2953,Estudiante,Inicio de Ciclo,Asistencia,1,10,0,Enviada,1,19,Éxito,Media
2022-1,2022-02-12,1890,Estudiante,Cuarta Práctica Calificada,Recordatorio,3,0,0,Enviada,1,2,Éxito,Alta
2020-1,2020-01-05,4013,Docente,Examen Sustitutorio,Seguimiento,1,0,0,Enviada,1,8,Éxito,Alta
2023-1,2023-04-30,1157,Estudiante,Cuarta Práctica Calificada,Asistencia,3,0,0,Fallida,0,0,Fallo,Nula
2021-2,2021-08-14,10138,Docente,Examen Final,Preparación,7,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-10-15,3334,Docente,Cuarta Práctica Calificada,Justificación,5,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-06-26,3387,Estudiante,Examen Final,Preparación,3,0,0,Enviada,1,5,Éxito,Alta
2022-1,2022-01-11,536,Docente,Examen Parcial,Recordatorio,3,0,0,Fallida,0,0,Fallo,Nula
2022-2,2022-09-29,12361,Docente,Examen Final,Seguimiento,7,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-03-10,7210,Estudiante,Cierre de Ciclo,Recordatorio,2,15,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-11-27,6838,Estudiante,Examen Sustitutorio,Preparación,0,0,0,Enviada,1,12,Éxito,Baja
2020-1,2020-05-03,1849,Docente,Examen Parcial,Asistencia,3,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-02-12,7775,Docente,Cierre de Ciclo,Asistencia,2,10,0,Enviada,1,29,Éxito,Baja
2022-2,2022-09-18,12846,Estudiante,Examen Sustitutorio,Recordatorio,1,0,0,Enviada,1,16,Éxito,Baja
2024-1,2024-06-07,4582,Docente,Tercera Práctica Calificada,Justificación,1,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-08-17,5906,Docente,Cuarta Práctica Calificada,Seguimiento,5,0,0,Enviada,1,17,Éxito,Baja
2020-1,2020-02-17,839,Estudiante,Tercera Práctica Calificada,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-02-14,431,Docente,Inicio de Ciclo,Preparación,2,10,0,Enviada,1,28,Éxito,Alta
2023-2,2023-09-22,10239,Docente,Cuarta Práctica Calificada,Asistencia,5,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-11-20,746,Estudiante,Segunda Práctica Calificada,Recordatorio,1,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-03-04,8512,Docente,Primera Práctica Calificada,Asistencia,3,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-10-20,11732,Estudiante,Segunda Práctica Calificada,Recordatorio,5,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-06-30,8296,Docente,Tercera Práctica Calificada,Justificación,1,0,0,Enviada,1,9,Éxito,Baja
2024-1,2024-04-05,4402,Estudiante,Tercera Práctica Calificada,Seguimiento,3,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-05-18,9090,Estudiante,Primera Práctica Calificada,Recordatorio,5,0,0,Enviada,1,9,Éxito,Media
2020-1,2020-04-02,8140,Docente,Examen Final,Asistencia,3,0,0,Enviada,1,10,Éxito,Alta
2021-1,2021-01-26,12739,Docente,Inicio de Ciclo,Justificación,1,15,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-11-03,4430,Estudiante,Examen Parcial,Preparación,3,0,0,Enviada,1,19,Éxito,Baja
2021-2,2021-12-09,4343,Estudiante,Examen Final,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-07-04,3946,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-02-02,9638,Docente,Inicio de Ciclo,Preparación,2,10,0,Fallida,0,0,Fallo,Nula
2022-2,2022-10-05,8664,Estudiante,Cuarta Práctica Calificada,Recordatorio,3,0,0,Enviada,1,21,Éxito,Alta
2023-1,2023-04-28,10234,Estudiante,Cuarta Práctica Calificada,Recordatorio,1,0,0,Enviada,1,23,Éxito,Alta
2021-2,2021-08-26,11585,Estudiante,Examen Parcial,Asistencia,7,0,0,Enviada,1,3,Éxito,Media
2024-1,2024-04-14,9642,Estudiante,Examen Final,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-09-27,6484,Estudiante,Examen Parcial,Preparación,5,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-09-10,6398,Docente,Inicio de Ciclo,Preparación,0,0,2,Enviada,0,0,Éxito,Nula
2020-2,2020-07-20,8733,Docente,Inicio de Ciclo,Recordatorio,0,10,0,Enviada,0,0,Éxito,Nula
2020-2,2020-11-21,3093,Docente,Cuarta Práctica Calificada,Seguimiento,3,0,0,Enviada,1,26,Éxito,Baja
2023-2,2023-09-25,2964,Docente,Examen Sustitutorio,Justificación,2,0,0,Enviada,1,26,Éxito,Media
2021-2,2021-12-06,8786,Estudiante,Examen Sustitutorio,Justificación,2,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-08-16,1762,Docente,Examen Sustitutorio,Recordatorio,0,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-09-07,11723,Docente,Cierre de Ciclo,Recordatorio,0,10,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-12-20,12403,Docente,Cuarta Práctica Calificada,Preparación,3,0,0,Enviada,1,17,Éxito,Media
2021-1,2021-03-09,4163,Docente,Primera Práctica Calificada,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-06-28,6348,Estudiante,Inicio de Ciclo,Justificación,1,0,0,Enviada,1,6,Éxito,Alta
2021-2,2021-12-11,8304,Estudiante,Tercera Práctica Calificada,Recordatorio,5,0,0,Enviada,1,24,Éxito,Alta
2024-1,2024-03-26,2888,Docente,Examen Sustitutorio,Seguimiento,1,0,0,Enviada,1,23,Éxito,Alta
2023-1,2023-01-23,12206,Estudiante,Examen Sustitutorio,Preparación,0,0,0,Enviada,1,30,Éxito,Baja
2021-1,2021-02-28,11182,Estudiante,Examen Parcial,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-09-20,4018,Estudiante,Examen Final,Seguimiento,3,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-02-12,509,Docente,Examen Final,Recordatorio,3,0,0,Enviada,1,29,Éxito,Media
2023-2,2023-09-09,11381,Docente,Examen Final,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-01-06,5927,Docente,Primera Práctica Calificada,Preparación,1,0,0,Fallida,0,0,Fallo,Nula
2022-1,2022-04-01,10470,Docente,Cuarta Práctica Calificada,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-04-14,5812,Estudiante,Cierre de Ciclo,Seguimiento,1,15,0,Fallida,0,0,Fallo,Nula
2023-1,2023-02-07,353,Docente,Examen Sustitutorio,Seguimiento,0,0,0,Enviada,1,3,Éxito,Alta
2022-2,2022-12-03,7201,Docente,Examen Sustitutorio,Seguimiento,1,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-07-03,11983,Estudiante,Examen Final,Asistencia,3,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-07-21,10156,Docente,Examen Final,Recordatorio,7,0,0,Enviada,1,8,Éxito,Alta
2022-1,2022-03-08,7464,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-01-15,11499,Docente,Segunda Práctica Calificada,Asistencia,3,0,0,Enviada,1,5,Éxito,Alta
2022-2,2022-11-22,9957,Docente,Examen Sustitutorio,Asistencia,0,0,0,Enviada,1,26,Éxito,Media
2023-1,2023-01-30,796,Estudiante,Cierre de Ciclo,Seguimiento,2,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-09-09,1802,Estudiante,Examen Parcial,Justificación,7,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-10-27,10406,Docente,Tercera Práctica Calificada,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
